Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost
4791.0,86.0,12.0,4.0,"January 05, 2024",91355.43310740875,336000.0
4792.0,19.0,17.0,18.0,01-10-2022,173424.3161973522,2856000.0
4795.0,53.0,8.0,20.0,2021/05/23,130556.4424322993,1344000.0
4798.0,21.0,9.0,7.0,07/30/2022,109286.66094376986,896000.0
4800.0,59.0,15.0,5.0,16-02-2023,110020.3671103414,403200.0
4801.0,24.0,15.0,17.0,01/15/2023,130556.4424322993,1612800.0
4802.0,84.0,20.0,12.0,30-09-2022,201767.9726846472,2688000.0
4803.0,77.0,16.0,16.0,13-10-2024,104027.07152246074,1808800.0
4805.0,54.0,2.0,2.0,"January 04, 2021",169383.59862671845,336000.0
4808.0,2.0,19.0,15.0,2022/04/13,88198.08215751602,1428000.0
4809.0,54.0,6.0,2.0,13-01-2021,190522.31010347203,358400.0
4810.0,28.0,13.0,10.0,02-03-2024,184843.27250657737,2940000.0
4811.0,68.0,9.0,17.0,2024/06/13,117909.05616746638,2016000.0
4814.0,86.0,10.0,17.0,2021/02/09,90395.62087608088,1612800.0
4815.0,12.0,10.0,10.0,"November 13, 2020",83476.45836759967,896000.0
4816.0,40.0,14.0,5.0,04/26/2023,128819.61621700546,772800.0
4817.0,14.0,20.0,18.0,"July 02, 2022",205463.99696615228,3808000.0
4819.0,6.0,13.0,6.0,28-05-2024,130556.4424322993,1344000.0
4820.0,18.0,1.0,10.0,"February 07, 2022",149032.90526988223,1344000.0
4821.0,5.0,9.0,7.0,2023/07/12,118828.89837152512,672000.0
4822.0,3.0,9.0,10.0,12/03/2023,102642.07161018868,1792000.0
4823.0,67.0,3.0,7.0,07/28/2021,103685.85958906988,705600.0
4826.0,97.0,13.0,19.0,04/10/2022,207385.15996259887,3528000.0
4828.0,62.0,18.0,9.0,"September 30, 2021",130556.4424322993,1344000.0
4829.0,51.0,20.0,10.0,19-10-2022,230057.24287507863,2688000.0
4831.0,88.0,15.0,5.0,04-04-2021,90946.62811483156,604800.0
4832.0,9.0,12.0,16.0,2023/08/09,86293.10923730195,1260000.0
4834.0,27.0,8.0,8.0,15-10-2022,159145.7534518282,1209600.0
4835.0,8.0,3.0,19.0,05/17/2024,130556.4424322993,1814400.0
4836.0,7.0,9.0,12.0,13-01-2022,110341.41750952254,1232000.0
4837.0,8.0,4.0,15.0,"March 26, 2024",118364.99929088866,1344000.0
4839.0,56.0,16.0,5.0,2024/06/01,99480.23349355106,532000.0
4841.0,21.0,5.0,12.0,10/23/2023,80442.0134867737,1092000.0
4842.0,27.0,3.0,10.0,03/29/2023,94525.6098940282,504000.0
4844.0,52.0,17.0,18.0,"December 06, 2020",157054.8882686157,3192000.0
4845.0,95.0,14.0,12.0,20-11-2022,116755.20188304337,1416800.0
4847.0,3.0,1.0,3.0,"December 04, 2021",141038.08781247633,280000.0
4848.0,73.0,13.0,4.0,"July 21, 2021",207501.1901810981,980000.0
4849.0,82.0,18.0,18.0,04/29/2023,123308.2101272138,2284800.0
4852.0,47.0,5.0,15.0,2021/04/30,84289.04267311149,1344000.0
4853.0,2.0,4.0,8.0,"June 12, 2021",125471.1864754958,1108800.0
4855.0,60.0,8.0,18.0,04-10-2022,143031.03887205193,1344000.0
4856.0,17.0,4.0,8.0,09/16/2024,117684.75314763142,862400.0
4857.0,14.0,5.0,19.0,2023/05/14,91328.81826876178,1512000.0
4859.0,53.0,9.0,19.0,2022/02/14,101508.0539655274,2128000.0
4860.0,11.0,3.0,20.0,"March 27, 2024",96117.6148008271,1344000.0
4861.0,11.0,11.0,0.0,12/08/2023,147143.7567486155,156800.0
4862.0,73.0,8.0,1.0,06/30/2024,157347.39434538578,302400.0
4863.0,84.0,3.0,16.0,2022/11/29,91500.80157094543,1713600.0
4864.0,96.0,5.0,7.0,2024/03/05,130556.4424322993,588000.0
4865.0,82.0,19.0,6.0,2021/11/12,99837.85020088949,571200.0
4866.0,84.0,20.0,4.0,"December 09, 2020",245079.3325593057,896000.0
4867.0,22.0,3.0,19.0,2024/04/15,91581.52804663926,1915200.0
4869.0,88.0,19.0,19.0,"February 09, 2021",90034.28837069502,1713600.0
4870.0,94.0,3.0,17.0,2023/03/14,92769.83348890729,1344000.0
4872.0,55.0,9.0,18.0,"September 24, 2024",102274.83081261133,2016000.0
4874.0,14.0,10.0,18.0,"October 15, 2022",91408.14489907894,1344000.0
4875.0,71.0,2.0,6.0,"February 25, 2023",130556.4424322993,840000.0
4876.0,50.0,17.0,18.0,11-08-2023,171866.60963688913,3024000.0
4877.0,79.0,1.0,4.0,2024/09/28,130556.4424322993,420000.0
4878.0,89.0,3.0,0.0,"July 30, 2023",108320.88461318816,100800.0
4879.0,75.0,17.0,13.0,05-06-2024,182686.8036315328,2016000.0
4881.0,2.0,18.0,11.0,"November 14, 2020",130556.4424322993,1344000.0
4882.0,22.0,20.0,11.0,20-02-2024,217531.0366377261,2688000.0
4884.0,21.0,20.0,5.0,05-05-2024,228463.64592915145,1120000.0
4885.0,17.0,16.0,16.0,01/05/2022,113744.1622128389,1702400.0
4886.0,46.0,6.0,10.0,29-11-2023,194690.62397607783,3046400.0
4888.0,28.0,7.0,3.0,13-04-2024,147240.66739853786,604800.0
4889.0,50.0,7.0,11.0,2022/03/26,160234.7153409852,1814400.0
4890.0,91.0,7.0,12.0,"December 15, 2023",140979.2585794394,1965600.0
4891.0,76.0,3.0,2.0,2021/09/26,96099.3496678792,302400.0
4893.0,2.0,7.0,3.0,03/22/2022,145631.47358034956,302400.0
4894.0,75.0,6.0,16.0,12/02/2021,183285.3291807683,3046400.0
4895.0,76.0,13.0,18.0,"August 24, 2023",188026.6725064831,1344000.0
4896.0,4.0,9.0,7.0,"September 06, 2021",109557.01641607576,672000.0
4897.0,12.0,19.0,11.0,06/16/2024,97189.49701235024,1142400.0
4898.0,2.0,18.0,8.0,"April 27, 2023",126643.47140530225,940800.0
4899.0,75.0,18.0,12.0,"October 12, 2021",128058.32758147689,1478400.0
4900.0,88.0,13.0,7.0,2021/06/18,204172.9900633233,1344000.0
4901.0,28.0,14.0,15.0,"September 29, 2023",140329.140596286,1932000.0
4902.0,1.0,8.0,11.0,08/23/2023,162079.3124240373,1663200.0
4903.0,91.0,18.0,18.0,"June 27, 2022",129696.2796051304,2284800.0
4905.0,5.0,10.0,9.0,17-04-2023,91557.76880335092,716800.0
4906.0,68.0,18.0,14.0,"May 13, 2021",145912.0691299911,1747200.0
4908.0,93.0,8.0,8.0,11-07-2024,130556.4424322993,1209600.0
4909.0,35.0,8.0,7.0,20-04-2022,152252.55654747927,1344000.0
4910.0,51.0,17.0,10.0,14-11-2022,180454.7315430838,2856000.0
4911.0,15.0,14.0,17.0,2021/10/05,135043.11516581834,2318400.0
4914.0,88.0,13.0,7.0,"June 12, 2021",212944.7899518251,1176000.0
4915.0,16.0,8.0,18.0,"August 12, 2024",156304.58135583822,1344000.0
4916.0,15.0,15.0,16.0,30-09-2024,102720.9592133449,1512000.0
4917.0,16.0,16.0,8.0,23-10-2023,115795.9574026814,851200.0
4918.0,77.0,12.0,21.0,"December 31, 2023",85867.5232936001,1680000.0
4919.0,98.0,4.0,11.0,2024/09/16,115450.16041122894,1232000.0
4920.0,70.0,3.0,10.0,24-08-2021,106880.31375197094,604800.0
4922.0,85.0,6.0,20.0,2022/05/31,172109.7208903822,3584000.0
4923.0,62.0,6.0,4.0,18-10-2024,190602.88741627548,716800.0
4924.0,7.0,10.0,7.0,11/04/2022,83318.1584932833,716800.0
4925.0,75.0,8.0,10.0,2023/12/20,144412.6920355299,2419200.0
4928.0,59.0,18.0,7.0,"February 15, 2022",126788.67830385764,1075200.0
4929.0,76.0,11.0,16.0,2021/04/20,154165.3255796958,2665600.0
4930.0,81.0,6.0,10.0,2022/05/30,179667.75118679737,1254400.0
4933.0,36.0,20.0,20.0,12-06-2022,220369.0572326003,4480000.0
4934.0,37.0,6.0,10.0,2024/07/15,175052.61293127656,716800.0
4935.0,91.0,12.0,15.0,11/19/2021,82178.45103125025,1344000.0
4938.0,83.0,3.0,1.0,10/09/2024,106632.53160766597,201600.0
4939.0,20.0,17.0,10.0,13-10-2022,130556.4424322993,2856000.0
4941.0,8.0,15.0,1.0,2020/12/09,101849.23466322674,100800.0
4942.0,100.0,5.0,10.0,2024/09/01,86515.74544160823,1512000.0
4944.0,13.0,18.0,11.0,08/25/2024,126464.7795232784,1344000.0
4945.0,70.0,5.0,3.0,"August 25, 2023",83950.16774905779,336000.0
4946.0,68.0,8.0,8.0,22-11-2020,159207.4077878113,1209600.0
4947.0,34.0,20.0,14.0,06-03-2024,130556.4424322993,3136000.0
4948.0,91.0,19.0,17.0,"April 03, 2024",88155.70968486601,1523200.0
4949.0,63.0,5.0,11.0,2023/03/08,91100.39060174712,924000.0
4951.0,62.0,17.0,3.0,"October 29, 2023",176932.82101110747,1344000.0
4953.0,28.0,14.0,10.0,2023/10/19,123868.70401504394,257600.0
4954.0,30.0,13.0,19.0,26-06-2024,211382.39761084385,3920000.0
4955.0,60.0,12.0,9.0,"February 03, 2023",83259.39198826572,840000.0
4956.0,15.0,12.0,17.0,2023/03/13,83868.47435163947,1344000.0
4957.0,3.0,18.0,5.0,04-08-2023,146466.10771369337,537600.0
4958.0,68.0,18.0,12.0,2022/04/13,124094.57099456088,1612800.0
4959.0,66.0,16.0,2.0,11/09/2020,113442.94278687096,106400.0
4960.0,17.0,5.0,6.0,"November 21, 2023",130556.4424322993,420000.0
4961.0,32.0,8.0,15.0,2023/10/07,136358.3758500404,2116800.0
4962.0,33.0,4.0,12.0,25-01-2021,114823.24407114396,1478400.0
4963.0,12.0,8.0,3.0,"March 04, 2022",154725.08886185833,302400.0
4964.0,35.0,5.0,10.0,2023/12/12,84978.91880223872,1596000.0
4965.0,7.0,13.0,15.0,2024/03/21,206693.83076884123,2940000.0
4966.0,88.0,6.0,11.0,05-05-2021,178627.23311914768,1792000.0
4967.0,78.0,17.0,17.0,23-10-2021,153471.6405748814,2856000.0
4969.0,94.0,16.0,11.0,14-11-2020,107220.01032689185,1276800.0
4970.0,93.0,8.0,14.0,2022/05/10,146766.73947982054,2116800.0
4971.0,61.0,3.0,11.0,2021/07/17,130556.4424322993,1209600.0
4972.0,63.0,5.0,1.0,"April 10, 2022",92068.55343624637,1344000.0
4973.0,77.0,6.0,1.0,"February 25, 2024",130556.4424322993,358400.0
4974.0,41.0,18.0,18.0,2023/02/28,132515.23242639343,2284800.0
4976.0,82.0,5.0,18.0,14-03-2024,78111.54398684252,1428000.0
4978.0,73.0,8.0,10.0,07/09/2023,136287.3719661492,1965600.0
4979.0,64.0,6.0,20.0,"March 11, 2023",168001.12024724943,3404800.0
4980.0,39.0,10.0,5.0,12-09-2021,88711.26336952245,358400.0
4981.0,58.0,7.0,10.0,20-11-2023,140978.6891527176,302400.0
4983.0,100.0,12.0,15.0,2023/12/27,80843.14680966707,1260000.0
4984.0,32.0,6.0,15.0,2023/11/10,192346.67082763952,2508800.0
4986.0,53.0,20.0,15.0,"May 19, 2023",211381.71691002545,3360000.0
4987.0,6.0,17.0,12.0,2022/11/07,158429.4609063944,2184000.0
4989.0,49.0,13.0,13.0,10/24/2024,177112.28320162662,1344000.0
4990.0,39.0,14.0,4.0,02-09-2024,135485.31868084444,386400.0
4991.0,66.0,4.0,15.0,07-06-2023,114344.92393241829,1344000.0
4992.0,68.0,7.0,12.0,"August 25, 2023",159597.94655758998,1965600.0
4993.0,26.0,20.0,10.0,11/21/2023,226322.11999325996,3584000.0
4996.0,30.0,7.0,11.0,2021/03/14,154430.97066050553,1512000.0
4997.0,90.0,14.0,15.0,2021/03/09,129329.97308439785,1932000.0
4998.0,48.0,9.0,17.0,2021/05/17,102607.5480216955,1792000.0
4999.0,55.0,3.0,6.0,28-10-2024,110635.72537119096,504000.0
5000.0,15.0,5.0,10.0,01-12-2022,130556.4424322993,1596000.0
5001.0,41.0,18.0,14.0,2020/11/18,131499.32459242424,1747200.0
5003.0,91.0,13.0,6.0,2024/06/09,130556.4424322993,1372000.0
5004.0,68.0,2.0,21.0,18-06-2023,155442.448618184,3360000.0
5006.0,86.0,14.0,16.0,03/05/2024,123200.50002890416,2189600.0
5007.0,64.0,8.0,6.0,2022/03/29,159892.8905146657,756000.0
5009.0,100.0,4.0,10.0,2020/11/03,116794.257301295,616000.0
5010.0,28.0,4.0,15.0,20-07-2022,126462.8236748504,1724800.0
5012.0,89.0,13.0,18.0,2020/11/04,211563.36201358368,3332000.0
5013.0,100.0,8.0,11.0,"April 04, 2021",164716.7569840234,1512000.0
5016.0,21.0,11.0,11.0,"January 30, 2021",130556.4424322993,1724800.0
5017.0,65.0,2.0,10.0,03-03-2022,161666.27724857136,3024000.0
5018.0,89.0,13.0,5.0,2021/09/02,130556.4424322993,980000.0
5019.0,37.0,9.0,17.0,08/11/2023,122288.32466402998,1792000.0
5020.0,16.0,4.0,16.0,"June 02, 2024",125130.27406338006,2094400.0
5021.0,65.0,1.0,10.0,"March 17, 2022",151172.52109484654,700000.0
5022.0,45.0,16.0,10.0,2021/04/29,114798.54515994576,1383200.0
5025.0,47.0,10.0,6.0,01-03-2024,86345.96012715757,627200.0
5026.0,55.0,5.0,12.0,2024/08/26,82455.1766522994,1092000.0
5027.0,5.0,4.0,14.0,04-11-2020,124564.034533049,1848000.0
5028.0,96.0,8.0,6.0,"July 04, 2021",140188.283642936,907200.0
5029.0,34.0,17.0,16.0,"April 22, 2024",182089.0424748093,2856000.0
5030.0,9.0,6.0,15.0,2024/02/28,176008.63523731826,2688000.0
5031.0,84.0,18.0,16.0,"April 13, 2022",130556.4424322993,2016000.0
5033.0,12.0,16.0,4.0,04-05-2023,96122.36303772705,425600.0
5034.0,25.0,15.0,10.0,01/23/2022,103418.94982945031,1108800.0
5035.0,31.0,9.0,4.0,"September 04, 2022",101957.7111480642,336000.0
5036.0,75.0,7.0,6.0,"November 24, 2023",136693.09279931846,1058400.0
5037.0,71.0,1.0,18.0,08-06-2021,130556.4424322993,2520000.0
5038.0,48.0,7.0,1.0,"August 24, 2022",145328.4378987336,151200.0
5039.0,42.0,5.0,11.0,2023/01/08,77499.20353135705,840000.0
5040.0,35.0,7.0,10.0,06-11-2023,136870.56560835362,302400.0
5041.0,53.0,14.0,18.0,09/14/2024,125557.05380202588,2189600.0
5042.0,38.0,3.0,3.0,05/02/2021,106183.38222206268,302400.0
5043.0,43.0,11.0,7.0,2024/04/23,171378.35011401758,1097600.0
5044.0,2.0,7.0,5.0,2021/10/11,147550.46162060744,756000.0
5045.0,67.0,4.0,9.0,"November 18, 2020",119733.8990433683,1108800.0
5046.0,38.0,4.0,10.0,05/13/2022,129666.2369108565,2094400.0
5048.0,30.0,8.0,18.0,"September 04, 2023",149009.52604507227,2872800.0
5049.0,7.0,16.0,13.0,25-10-2024,114897.45552084228,1489600.0
5050.0,71.0,19.0,6.0,2022/09/08,99292.7719833535,476000.0
5051.0,44.0,14.0,21.0,26-03-2022,137488.03461526145,2576000.0
5052.0,28.0,2.0,10.0,2021/12/17,167391.11840052326,1008000.0
5053.0,9.0,11.0,11.0,12/30/2021,130556.4424322993,1881600.0
5054.0,78.0,8.0,10.0,2021/06/21,130556.4424322993,1663200.0
5055.0,15.0,16.0,3.0,07/08/2022,108699.44229993068,425600.0
5057.0,6.0,10.0,8.0,14-08-2024,92960.10275937688,627200.0
5058.0,98.0,15.0,10.0,10-12-2021,93154.76347808327,1612800.0
5059.0,38.0,12.0,9.0,05/11/2023,88312.25813238038,840000.0
5060.0,78.0,19.0,8.0,2023/11/17,99122.60983781108,1344000.0
5061.0,60.0,9.0,9.0,04/08/2024,102861.41295762006,896000.0
5062.0,80.0,8.0,13.0,09/09/2021,149707.22069422738,2116800.0
5064.0,42.0,3.0,1.0,28-03-2021,107035.83085609204,201600.0
5066.0,39.0,10.0,5.0,18-02-2021,90013.8705090642,537600.0
5067.0,67.0,14.0,10.0,2023/10/21,137516.63465693878,515200.0
5068.0,100.0,17.0,10.0,2021/02/20,151241.8594662841,1344000.0
5069.0,45.0,8.0,10.0,2023/04/19,130556.4424322993,1663200.0
5070.0,21.0,5.0,19.0,"May 27, 2024",75753.36982874601,1680000.0
5071.0,84.0,4.0,1.0,07/07/2021,128570.52017739684,123200.0
5072.0,67.0,15.0,12.0,"January 21, 2024",110408.0827234565,1108800.0
5073.0,76.0,13.0,10.0,2024/02/11,194211.58932283017,784000.0
5074.0,47.0,8.0,10.0,01/17/2023,130556.4424322993,1663200.0
5075.0,71.0,17.0,3.0,"September 21, 2022",174801.56493423882,672000.0
5076.0,96.0,2.0,9.0,08/06/2021,171210.54288114983,1344000.0
5077.0,30.0,11.0,3.0,07/02/2022,166647.9956867676,313600.0
5079.0,91.0,10.0,6.0,25-07-2024,90831.84082775727,627200.0
5081.0,9.0,20.0,10.0,2022/12/22,130556.4424322993,224000.0
5082.0,15.0,10.0,10.0,2023/12/31,130556.4424322993,1433600.0
5083.0,86.0,11.0,10.0,09-12-2023,151305.3189267979,470400.0
5084.0,63.0,10.0,11.0,2021/04/17,94265.21985652768,896000.0
5085.0,78.0,17.0,16.0,12/29/2020,183063.95152272205,2856000.0
5086.0,48.0,19.0,15.0,11/04/2022,90264.64456720868,1428000.0
5087.0,57.0,1.0,10.0,09-05-2023,132489.99403783862,1120000.0
5088.0,66.0,9.0,16.0,2023/06/25,107478.63073484084,1344000.0
5089.0,88.0,12.0,18.0,"November 22, 2020",87757.74481154325,1428000.0
5090.0,45.0,13.0,9.0,2024/05/03,130556.4424322993,1568000.0
5091.0,89.0,20.0,6.0,10/13/2023,236836.9714306093,1344000.0
5092.0,27.0,3.0,13.0,2023/01/05,94176.16451553557,1411200.0
5093.0,22.0,14.0,8.0,2021/03/23,123868.32790887354,901600.0
5094.0,56.0,20.0,10.0,"April 18, 2021",221826.96930657295,3136000.0
5097.0,66.0,1.0,19.0,11/11/2022,149873.2875635447,2520000.0
5098.0,39.0,16.0,6.0,2021/04/03,101504.509817812,532000.0
5099.0,63.0,1.0,1.0,21-07-2022,138821.0228775144,140000.0
5100.0,13.0,3.0,6.0,20-12-2021,98106.32267579276,705600.0
5101.0,80.0,18.0,11.0,09-11-2023,138797.74950667884,1612800.0
5102.0,49.0,19.0,17.0,19-05-2024,97789.8831250166,1523200.0
5103.0,17.0,10.0,14.0,23-05-2021,86618.76043740983,1164800.0
5104.0,97.0,1.0,8.0,13-01-2024,148835.70538091214,1120000.0
5105.0,37.0,1.0,0.0,2022/05/03,150453.9007806262,140000.0
5106.0,25.0,13.0,5.0,"February 07, 2022",130556.4424322993,1176000.0
5107.0,65.0,2.0,10.0,"July 24, 2021",158996.34837133362,1680000.0
5108.0,38.0,4.0,6.0,09-12-2023,132961.51179225274,862400.0
5109.0,81.0,10.0,18.0,15-03-2024,93281.7010773448,1702400.0
5110.0,9.0,7.0,13.0,02-10-2024,152626.1681539335,1814400.0
5111.0,10.0,15.0,16.0,2023/12/18,96753.80399789847,1512000.0
5113.0,37.0,12.0,4.0,2023/08/16,87567.76919715284,1344000.0
5114.0,76.0,8.0,12.0,2021/06/25,139938.03445697317,1663200.0
5116.0,6.0,1.0,19.0,15-03-2021,145727.15607355678,2520000.0
5117.0,12.0,1.0,4.0,"June 24, 2022",150629.84868915993,560000.0
5118.0,58.0,16.0,9.0,2024/10/11,97709.13241936993,851200.0
5119.0,39.0,7.0,16.0,09/16/2023,139204.21358948146,2570400.0
5120.0,93.0,18.0,3.0,06/23/2024,124391.09360808224,1344000.0
5121.0,13.0,16.0,10.0,2021/09/26,130556.4424322993,1344000.0
5124.0,70.0,20.0,11.0,"May 07, 2021",227524.54635947983,2240000.0
5125.0,100.0,20.0,13.0,13-08-2022,214339.16322523332,2688000.0
5126.0,19.0,17.0,3.0,10-10-2023,154097.29432777388,336000.0
5127.0,95.0,6.0,7.0,2021/02/15,181296.09279887,1254400.0
5128.0,62.0,7.0,12.0,10/14/2023,137017.80402798174,1663200.0
5129.0,98.0,2.0,15.0,"July 11, 2021",156229.43956665,1344000.0
5130.0,61.0,16.0,5.0,2021/02/21,106847.58806427248,638400.0
5131.0,78.0,19.0,10.0,"October 15, 2021",91416.39692400004,1618400.0
5133.0,56.0,10.0,19.0,03-02-2021,90838.79555745628,1612800.0
5134.0,76.0,6.0,1.0,01/20/2024,175358.074296714,179200.0
5136.0,85.0,1.0,5.0,2021/11/06,144859.0358696415,560000.0
5137.0,50.0,4.0,7.0,16-10-2022,118586.74064560916,862400.0
5138.0,90.0,6.0,10.0,04-06-2023,192918.79332993008,2508800.0
5143.0,33.0,12.0,9.0,04/03/2021,77465.97075739151,1344000.0
5144.0,5.0,2.0,6.0,08/19/2021,172531.95177120826,1008000.0
5145.0,17.0,7.0,14.0,29-09-2023,149544.68375864738,2268000.0
5146.0,66.0,17.0,16.0,2022/08/12,163204.38319272985,2688000.0
5148.0,84.0,5.0,20.0,06/24/2021,90119.07455522084,1680000.0
5149.0,90.0,13.0,14.0,"December 01, 2020",200998.00226933052,2548000.0
5150.0,36.0,17.0,20.0,03/27/2021,160745.12931036102,3360000.0
5151.0,4.0,7.0,10.0,2020/12/28,160605.55258467596,1344000.0
5152.0,91.0,18.0,21.0,03/01/2023,124610.7086623512,2688000.0
5154.0,77.0,13.0,5.0,12/20/2021,183206.96645828013,980000.0
5155.0,16.0,19.0,15.0,2021/07/14,97163.75928147353,1523200.0
5156.0,67.0,5.0,14.0,2021/09/28,88169.37793823954,1260000.0
5157.0,13.0,1.0,10.0,22-09-2023,127031.50597935486,1400000.0
5158.0,6.0,12.0,3.0,25-07-2024,75996.79336861217,1344000.0
5160.0,31.0,1.0,1.0,25-05-2022,139224.78148522013,140000.0
5161.0,39.0,19.0,9.0,09/10/2024,101190.92730201271,952000.0
5162.0,80.0,3.0,3.0,2022/02/17,104613.26784819682,403200.0
5163.0,67.0,5.0,12.0,"January 11, 2023",86331.4546887449,1092000.0
5164.0,93.0,14.0,21.0,"March 20, 2024",137359.38516990544,2576000.0
5165.0,48.0,18.0,17.0,19-05-2021,132926.84882713988,2150400.0
5166.0,66.0,9.0,19.0,"April 30, 2022",117890.49759697204,2016000.0
5168.0,20.0,16.0,7.0,2023/02/07,104894.06580666092,744800.0
5169.0,27.0,8.0,1.0,05/08/2023,152106.24300995993,302400.0
5170.0,39.0,9.0,13.0,11/08/2020,116313.53847708262,1456000.0
5171.0,75.0,19.0,13.0,"August 11, 2022",96610.91229826576,1142400.0
5177.0,83.0,12.0,14.0,2022/04/01,87977.01051276753,1260000.0
5178.0,6.0,6.0,4.0,2021/10/22,184106.4205001405,896000.0
5179.0,70.0,2.0,16.0,2024/03/10,157711.72375704243,2856000.0
5180.0,49.0,8.0,9.0,10/17/2023,146527.76365888212,1360800.0
5182.0,28.0,8.0,16.0,10/21/2023,145437.0720831274,1344000.0
5183.0,67.0,14.0,15.0,"April 23, 2022",120086.74422242808,1932000.0
5184.0,6.0,6.0,1.0,"October 22, 2024",169936.42971831711,358400.0
5185.0,53.0,16.0,17.0,2021/02/20,95791.00627879272,1344000.0
5186.0,97.0,5.0,18.0,10/18/2022,88263.0907055202,1512000.0
5188.0,32.0,14.0,11.0,"December 16, 2023",139566.92529421745,1545600.0
5189.0,92.0,9.0,10.0,"November 06, 2022",116995.61841877292,896000.0
5190.0,24.0,19.0,10.0,05/03/2023,91959.41138540732,1523200.0
5191.0,27.0,2.0,10.0,01-10-2022,184642.21986411867,1848000.0
5192.0,77.0,14.0,6.0,2024/05/07,140922.52222880357,901600.0
5193.0,71.0,9.0,10.0,2021/06/25,107238.49528137574,1344000.0
5194.0,85.0,12.0,10.0,2021/11/07,91969.42218241649,1680000.0
5195.0,2.0,20.0,3.0,"October 04, 2024",231038.25248378917,896000.0
5197.0,23.0,6.0,13.0,"September 28, 2024",130556.4424322993,2508800.0
5198.0,34.0,9.0,16.0,28-05-2024,108721.8760477898,1904000.0
5199.0,20.0,3.0,5.0,"January 29, 2024",108817.14401810998,504000.0
5201.0,83.0,5.0,18.0,01-06-2022,130556.4424322993,1596000.0
5202.0,12.0,17.0,13.0,07/15/2024,181470.2706034223,2352000.0
5203.0,55.0,3.0,9.0,"September 18, 2022",96622.58658830525,907200.0
5204.0,5.0,2.0,4.0,23-08-2023,156505.87119101503,1344000.0
5205.0,3.0,19.0,18.0,09-01-2021,99929.35098234688,1808800.0
5206.0,63.0,18.0,17.0,"July 24, 2022",130719.77420959975,2419200.0
5207.0,78.0,3.0,1.0,2022/08/30,99151.35437089649,201600.0
5208.0,42.0,20.0,19.0,31-12-2022,245097.64070556287,4256000.0
5209.0,50.0,13.0,18.0,2021/02/16,198881.36067387185,3528000.0
5211.0,30.0,1.0,10.0,"May 09, 2021",128825.06998749913,1540000.0
5212.0,46.0,14.0,19.0,2023/11/17,118417.87387785949,2318400.0
5213.0,34.0,5.0,16.0,03-06-2022,76479.7647421508,1428000.0
5214.0,26.0,17.0,18.0,2022/09/21,182833.7056248335,1344000.0
5215.0,22.0,17.0,14.0,02/29/2024,162462.63525716306,2520000.0
5216.0,32.0,9.0,17.0,"November 27, 2021",119812.22697923088,1904000.0
5217.0,51.0,7.0,16.0,10/28/2024,150012.9956539476,2268000.0
5218.0,71.0,8.0,17.0,2021/07/29,130556.4424322993,1344000.0
5220.0,49.0,5.0,10.0,"February 18, 2024",89132.13418616855,924000.0
5221.0,54.0,1.0,6.0,04/14/2023,141197.9958966752,700000.0
5222.0,37.0,7.0,10.0,"August 18, 2023",162754.76004156205,1512000.0
5226.0,100.0,19.0,4.0,06/01/2023,96403.73640693448,1344000.0
5227.0,92.0,10.0,12.0,17-04-2024,96366.4439570962,985600.0
5228.0,26.0,16.0,9.0,12/04/2023,99118.78082747092,1064000.0
5229.0,98.0,11.0,15.0,2022/01/07,165864.86504882335,2195200.0
5230.0,10.0,20.0,2.0,04/30/2021,216169.12995888223,672000.0
5231.0,11.0,8.0,12.0,"February 14, 2024",158965.8810835591,1965600.0
5232.0,55.0,2.0,16.0,27-09-2021,174657.04370363188,2856000.0
5234.0,84.0,15.0,10.0,05/11/2022,130556.4424322993,1108800.0
5235.0,23.0,14.0,14.0,05/15/2022,124830.43216944282,1674400.0
5238.0,73.0,16.0,3.0,13-05-2021,130556.4424322993,212800.0
5239.0,78.0,12.0,17.0,"May 29, 2021",81791.0451330723,1428000.0
5241.0,52.0,17.0,10.0,"February 08, 2023",182820.9754516717,1680000.0
5242.0,49.0,14.0,5.0,02/26/2024,116679.8581386708,644000.0
5243.0,61.0,2.0,4.0,"October 27, 2021",170545.47338011378,672000.0
5244.0,64.0,6.0,2.0,04/28/2024,182254.88323563055,1344000.0
5245.0,23.0,13.0,19.0,03-09-2024,130556.4424322993,3920000.0
5247.0,43.0,11.0,13.0,06/16/2023,167612.73355109725,2195200.0
5248.0,7.0,2.0,3.0,28-02-2021,130556.4424322993,672000.0
5249.0,56.0,19.0,6.0,03-02-2021,97335.4965957084,571200.0
5250.0,97.0,17.0,12.0,"July 12, 2021",130556.4424322993,1344000.0
5251.0,25.0,2.0,2.0,2021/03/06,162350.81424527906,336000.0
5252.0,51.0,12.0,1.0,2023/02/06,88539.1155528201,168000.0
5253.0,15.0,20.0,4.0,14-07-2021,222889.1785185272,1344000.0
5254.0,47.0,7.0,6.0,"August 31, 2022",137993.42525661972,756000.0
5255.0,62.0,14.0,14.0,08/19/2023,116211.04002449126,1803200.0
5256.0,46.0,18.0,1.0,"November 01, 2022",147687.4611800661,1344000.0
5257.0,63.0,3.0,11.0,01/06/2022,108931.5394266533,1344000.0
5258.0,70.0,15.0,8.0,2022/04/07,100363.42768272734,1344000.0
5259.0,68.0,1.0,4.0,2022/01/06,129630.3176781783,1344000.0
