Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_trans,Total_Cost,Product_Name,Product_Price_prod,Company_Name,Company_Profit,Address,Year,Month,Day,DayOfWeek,DayOfYear,Quarter,WeekOfYear,IsWeekend,IsMonthStart,IsMonthEnd,IsQuarterStart,IsQuarterEnd,DaysSinceStart,Customer_TotalTransactions,Customer_TotalSpending,Customer_AvgSpending,Customer_StdSpending,Customer_MinSpending,Customer_MaxSpending,Customer_TotalQuantity,Customer_AvgQuantity,Customer_StdQuantity,Customer_MinQuantity,Customer_MaxQuantity,Customer_UniqueProducts,Customer_FirstPurchaseDay,Customer_LastPurchaseDay,Customer_AvgDaysBetweenPurchases,Customer_DaysSinceLastPurchase,Product_TotalSales,Product_TotalRevenue,Product_AvgRevenue,Product_StdRevenue,Product_TotalQuantitySold,Product_AvgQuantity,Product_StdQuantity,Product_UniqueCustomers,Product_PopularityRank,Product_MarketShare,PricePerUnit,DiscountAmount,DiscountPercentage,SpendingVsProfitRatio,RelativePurchaseSize,RelativeQuantity,CustomerProductAffinity,CustomerLoyaltyScore,CustomerProduct_Count,ProductPenetrationRate,IsHighValueTransaction,IsBulkPurchase,Season_Encoded
5179,70,2,16.0,2024-03-10,157711.72,2856000.0,MarketMinder Analytics,168000,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",2024,3,10,6,70,1,10,1,0,0,0,0,1520,65,95575200.0,1470387.6923076923,827500.0603299999,224000.0,3808000.0,655.0,10.076923076923077,4.941241279740889,2.0,21.0,18,327,1731,21.6,64,323,574560000.0,1778823.5294117648,904719.0857061215,3460.0,10.712074303405572,5.31148495168511,85,6.0,5.551735991749742,178500.0,10288.279999999999,6.12397619047619,1535.2952515581828,1.9423448760766393,1.5877862595419847,1.6055555555555554,1.0,3,4.615384615384616,1,1,0
5183,67,14,15.0,2022-04-23,120086.74,1932000.0,InsightMax Insights Platform,128800,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",2022,4,23,5,113,2,16,1,0,0,0,0,833,83,113937600.0,1372742.1686746988,863164.9694117745,179200.0,4256000.0,830.0,10.0,5.4235259883530995,1.0,20.0,18,294,1763,17.698795180722893,32,297,403200000.0,1357575.7575757576,689145.5716100762,3152.0,10.612794612794612,5.225480509546138,89,14.0,5.104847026469577,128800.0,8713.259999999995,6.764953416149064,1526.2293544800611,1.4074019463285166,1.5,1.423125,2.515151515151515,7,8.433734939759036,1,1,0
5186,97,5,18.0,2022-10-18,88263.09,1512000.0,SalesSync Optimizer,84000,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",2022,10,18,1,291,4,42,0,0,0,0,0,1011,62,84341600.0,1360348.3870967743,812116.9922466322,100800.0,3528000.0,692.0,11.161290322580646,5.335294016471808,2.0,20.0,16,363,1744,22.274193548387096,51,320,295344000.0,922950.0,497416.72228754556,3305.0,10.328125,5.525814845087949,90,7.0,5.500171880371261,84000.0,-4263.0899999999965,0.0,2521.498400550091,1.111479981408937,1.6127167630057802,1.6382252559726962,1.1923076923076923,5,8.064516129032258,0,1,1
5188,32,14,11.0,2023-12-16,139566.93,1545600.0,InsightMax Insights Platform,128800,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",2023,12,16,5,350,4,50,1,0,0,0,0,1435,65,95905600.0,1475470.7692307692,814594.9702388677,168000.0,3584000.0,696.0,10.707692307692307,4.9393922858835735,2.0,20.0,18,299,1709,21.692307692307693,86,297,403200000.0,1357575.7575757576,689145.5716100762,3152.0,10.612794612794612,5.225480509546138,89,14.0,5.104847026469577,140509.0909090909,-10766.929999999993,0.0,2782.291847983754,1.0475300712367162,1.0272988505747127,1.1385,0.7471264367816092,8,12.307692307692308,0,0,0
5189,92,9,10.0,2022-11-06,116995.62,896000.0,Product 9,112000,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",2022,11,6,6,310,4,44,1,0,0,0,0,1030,71,98632800.0,1389194.366197183,785639.6134701463,168000.0,3920000.0,756.0,10.647887323943662,5.337464865188599,2.0,21.0,17,31,1716,23.732394366197184,79,334,409024000.0,1224622.754491018,575379.7087232117,3557.0,10.649700598802395,5.2619134013039845,86,4.0,5.740804400137504,89600.0,-4995.619999999995,0.0,1566.619546053781,0.6449781411457447,0.9391534391534392,0.7316538882803943,0.8875,5,7.042253521126761,0,0,1
5190,24,19,10.0,2023-05-03,91959.41,1523200.0,EcoNomix Modeler,95200,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",2023,5,3,2,123,2,18,0,0,0,0,0,1208,60,93620800.0,1560346.6666666667,956790.0840330416,140000.0,4480000.0,702.0,11.7,5.79099242102241,1.0,21.0,18,153,1763,26.833333333333332,32,324,329789600.0,1017869.1358024691,537376.6164422691,3386.0,10.450617283950617,5.520075905988403,89,5.0,5.5689240288759025,152320.0,3240.5899999999965,3.403981092436971,1043.047338926212,0.976193324560354,0.8547008547008548,1.4964595608836664,1.8181818181818181,2,3.3333333333333335,0,0,0
5191,27,2,10.0,2022-01-10,184642.22,1848000.0,MarketMinder Analytics,168000,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",2022,1,10,0,10,1,2,0,0,0,0,0,730,70,107576000.0,1536800.0,969789.3917484487,95200.0,3920000.0,767.0,10.957142857142857,5.159585744200771,1.0,20.0,18,245,1751,21.514285714285716,44,323,574560000.0,1778823.5294117648,904719.0857061215,3460.0,10.712074303405572,5.31148495168511,85,6.0,5.551735991749742,184800.0,-16642.22,0.0,2387.1826735309783,1.202498698594482,0.9126466753585397,1.0388888888888888,1.5555555555555556,6,8.571428571428571,0,0,0
5192,77,14,6.0,2024-05-07,140922.52,901600.0,InsightMax Insights Platform,128800,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",2024,5,7,1,128,2,19,0,0,0,0,0,1578,62,86671200.0,1397922.5806451612,760982.2602829597,134400.0,3225600.0,620.0,10.0,4.975349069226774,1.0,21.0,17,293,1763,23.70967741935484,32,297,403200000.0,1357575.7575757576,689145.5716100762,3152.0,10.612794612794612,5.225480509546138,89,14.0,5.104847026469577,150266.66666666666,-12122.51999999999,0.0,785.0794398449248,0.6449570330167346,0.6,0.664125,1.878787878787879,3,4.838709677419355,0,0,0
5193,71,9,10.0,2021-06-25,107238.5,1344000.0,Product 9,112000,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines",2021,6,25,4,176,2,25,0,0,0,0,0,531,61,89555200.0,1468118.0327868853,850196.800258269,84000.0,3584000.0,685.0,11.229508196721312,5.8776226560941875,1.0,21.0,17,92,1749,27.16393442622951,46,334,409024000.0,1224622.754491018,575379.7087232117,3557.0,10.649700598802395,5.2619134013039845,86,4.0,5.740804400137504,134400.0,4761.5,4.251339285714286,866.6744087020478,0.9154577288644322,0.8905109489051094,1.0974808324205916,1.297872340425532,3,4.918032786885246,0,0,1
5194,85,12,10.0,2021-11-07,91969.42,1680000.0,BudgetMaster Pro,84000,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",2021,11,7,6,311,4,44,1,0,0,0,0,666,77,107783200.0,1399781.8181818181,827223.4714817603,156800.0,3808000.0,802.0,10.415584415584416,4.74993254619875,1.0,21.0,18,298,1718,18.441558441558442,77,309,287700000.0,931067.9611650485,469496.5097197331,3270.0,10.58252427184466,5.387318451778213,85,12.0,5.3111034719834995,168000.0,-7969.419999999998,0.0,949.8827884022209,1.200187042136437,0.9600997506234414,1.8043795620437957,0.9871794871794872,7,9.090909090909092,0,0,1
5195,2,20,3.0,2024-10-04,231038.25,896000.0,FinSphere Intelligence Suite,224000,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines",2024,10,4,4,278,4,40,0,0,0,0,0,1728,63,88989600.0,1412533.3333333333,928323.0249808938,128800.0,4480000.0,606.0,9.619047619047619,5.265311225763151,1.0,20.0,18,308,1729,22.555555555555557,66,335,794080000.0,2370388.0597014925,1284999.9761786608,3676.0,10.973134328358208,5.491626235410308,88,3.0,5.757992437263665,298666.6666666667,-7038.25,0.0,1105.309833438909,0.6343213139512932,0.3118811881188119,0.37799717912552894,0.9402985074626866,9,14.285714285714285,0,0,1
5197,23,6,13.0,2024-09-28,130556.44,2508800.0,RevenueVue Dashboard,179200,Prime Corp 23,74653.0,"Slex, barangay 505, manila, philippines",2024,9,28,5,272,3,39,1,0,0,0,0,1722,67,102172000.0,1524955.223880597,901711.3021972035,151200.0,3920000.0,725.0,10.82089552238806,5.396197800399857,2.0,21.0,18,363,1743,20.597014925373134,52,368,687321600.0,1867721.7391304348,950543.3625010421,3910.0,10.625,5.2755799557214385,88,1.0,6.325197662426952,192984.61538461538,48643.56,27.144843749999996,1368.625507347327,1.6451630583721568,1.2013793103448276,1.3432407769521575,1.2641509433962264,7,10.44776119402985,1,0,1
5198,34,9,16.0,2024-05-28,108721.88,1904000.0,Product 9,112000,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",2024,5,28,1,149,2,22,0,0,0,0,0,1599,79,113422400.0,1435726.582278481,932814.5302652972,84000.0,4480000.0,855.0,10.822784810126583,5.273930791313171,1.0,21.0,18,305,1732,18.063291139240505,63,334,409024000.0,1224622.754491018,575379.7087232117,3557.0,10.649700598802395,5.2619134013039845,86,4.0,5.740804400137504,119000.0,3278.1199999999953,2.9268928571428527,1970.1307950183252,1.3261577959909154,1.478362573099415,1.554764512595838,1.234375,8,10.126582278481013,0,1,0
5199,20,3,5.0,2024-01-29,108817.14,504000.0,TrendWise Forecaster,100800,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",2024,1,29,0,29,1,5,0,0,0,0,0,1479,73,103583200.0,1418947.9452054794,868400.653837845,84000.0,3920000.0,739.0,10.123287671232877,5.397903928273796,1.0,21.0,18,387,1747,18.63013698630137,48,334,360931200.0,1080632.3353293412,546497.9345476067,3392.0,10.155688622754491,5.436475682157788,84,4.0,5.740804400137504,100800.0,-8017.139999999999,0.0,918.9425124201562,0.3551927339568579,0.4939106901217862,0.4663935952336623,1.489795918367347,3,4.10958904109589,0,0,0
5201,83,5,18.0,2022-01-06,130556.44,1596000.0,SalesSync Optimizer,84000,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",2022,1,6,3,6,1,1,0,0,0,0,0,726,73,110180000.0,1509315.0684931506,857462.6897732171,112000.0,4480000.0,782.0,10.712328767123287,5.49615889117824,1.0,21.0,18,214,1733,20.80821917808219,62,320,295344000.0,922950.0,497416.72228754556,3305.0,10.328125,5.525814845087949,90,7.0,5.500171880371261,88666.66666666667,-46556.44,0.0,1527.413876758855,1.057433290978399,1.6803069053708442,1.7292377701934016,1.1587301587301588,6,8.21917808219178,0,1,0
5202,12,17,13.0,2024-07-15,181470.27,2352000.0,RealTime Revenue,168000,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",2024,7,15,0,197,3,29,0,0,0,0,0,1647,63,88681600.0,1407644.4444444445,770293.936728424,84000.0,3920000.0,679.0,10.777777777777779,5.128806829878455,1.0,20.0,18,295,1710,22.46031746031746,85,323,580272000.0,1796507.7399380805,907254.8943174066,3546.0,10.978328173374614,5.375019369375362,87,6.0,5.551735991749742,180923.07692307694,-13470.26999999999,0.0,967.3899052044812,1.670876483960596,1.2061855670103092,1.309206716850029,0.7325581395348837,6,9.523809523809524,1,0,1
5203,55,3,9.0,2022-09-18,96622.59,907200.0,TrendWise Forecaster,100800,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",2022,9,18,6,261,3,37,1,0,0,0,0,981,57,75712000.0,1328280.701754386,934405.3142122375,168000.0,4480000.0,562.0,9.859649122807017,5.485170255500697,1.0,21.0,17,328,1752,24.982456140350877,43,334,360931200.0,1080632.3353293412,546497.9345476067,3392.0,10.155688622754491,5.436475682157788,84,4.0,5.740804400137504,100800.0,4177.4100000000035,4.144255952380956,1540.1765734977014,0.6829881656804733,0.9128113879003559,0.8395084714205922,1.2954545454545454,4,7.017543859649122,0,0,1
5204,5,2,4.0,2023-08-23,156505.87,1344000.0,MarketMinder Analytics,168000,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",2023,8,23,2,235,3,34,0,0,0,0,0,1320,56,75689600.0,1351600.0,723091.8181355294,179200.0,3192000.0,574.0,10.25,5.006359591922694,2.0,20.0,17,91,1749,29.607142857142858,46,323,574560000.0,1778823.5294117648,904719.0857061215,3460.0,10.712074303405572,5.31148495168511,85,6.0,5.551735991749742,336000.0,11494.130000000005,6.84174404761905,1090.2040992697366,0.9943770346256289,0.3902439024390244,0.7555555555555555,1.1914893617021276,5,8.928571428571429,0,0,1
5205,3,19,18.0,2021-09-01,99929.35,1808800.0,EcoNomix Modeler,95200,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",2021,9,1,2,244,3,35,0,1,0,0,0,599,63,90479200.0,1436177.7777777778,910081.1896508314,84000.0,3724000.0,681.0,10.80952380952381,5.180164223505706,1.0,20.0,17,308,1789,23.50793650793651,6,324,329789600.0,1017869.1358024691,537376.6164422691,3386.0,10.450617283950617,5.520075905988403,89,5.0,5.5689240288759025,100488.88888888889,-4729.350000000006,0.0,817.6028338032241,1.2594541065791918,1.6651982378854624,1.777045728549354,9.0,5,7.936507936507936,0,1,1
5206,63,18,17.0,2022-07-24,130719.77,2419200.0,DashSync Analytics Hub,134400,Tech Corp 63,52787.0,"Alabang-zapote rd, barangay 606, pasig, philippines",2022,7,24,6,205,3,29,1,0,0,0,0,925,58,86116800.0,1484772.4137931035,746046.5640406624,140000.0,3225600.0,643.0,11.086206896551724,5.110307721563782,1.0,20.0,17,121,1670,26.70689655172414,125,313,462336000.0,1477111.821086262,719955.3553783867,3497.0,11.172523961661343,5.445735718840574,86,10.0,5.37985562048814,142305.88235294117,3680.229999999996,2.738266369047616,1631.4016708659328,1.6293406164650799,1.5334370139968896,1.6377906976744188,0.4603174603174603,2,3.4482758620689653,1,1,1
5207,78,3,1.0,2022-08-30,99151.35,201600.0,TrendWise Forecaster,100800,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",2022,8,30,1,242,3,35,0,0,0,0,0,962,80,119828800.0,1497860.0,875885.3473319928,84000.0,4256000.0,854.0,10.675,5.376401789536533,1.0,21.0,18,305,1715,17.625,80,334,360931200.0,1080632.3353293412,546497.9345476067,3392.0,10.155688622754491,5.436475682157788,84,4.0,5.740804400137504,201600.0,1648.6499999999942,1.6355654761904703,1682.2327044025158,0.13459201794560238,0.09367681498829039,0.18655743809346492,0.9876543209876543,7,8.75,0,0,1
5208,42,20,19.0,2022-12-31,245097.64,4256000.0,FinSphere Intelligence Suite,224000,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",2022,12,31,5,365,4,52,1,0,1,0,1,1085,63,81300800.0,1290488.888888889,961970.2911231639,100800.0,4480000.0,633.0,10.047619047619047,5.501989585679135,1.0,20.0,16,342,1752,22.38095238095238,43,335,794080000.0,2370388.0597014925,1284999.9761786608,3676.0,10.973134328358208,5.491626235410308,88,3.0,5.757992437263665,224000.0,-21097.640000000014,0.0,1556.5025941454635,3.297974927675988,1.8909952606635072,1.7954866008462624,1.4318181818181819,4,6.349206349206349,1,1,0
5209,50,13,18.0,2021-02-16,198881.36,3528000.0,ForecastXcelerator ,196000,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",2021,2,16,1,47,1,7,0,0,0,0,0,402,59,99114400.0,1679905.0847457626,975634.1324958558,168000.0,4256000.0,669.0,11.338983050847459,5.355017529484575,1.0,21.0,17,304,1744,24.406779661016948,51,319,647864000.0,2030921.630094044,1078445.7676272173,3452.0,10.821316614420063,5.523197234848448,89,8.0,5.482983843245101,196000.0,-2881.359999999986,0.0,3085.9455756896446,2.10011865077123,1.5874439461883407,1.7371423632120322,1.1346153846153846,7,11.864406779661017,1,1,0
5211,30,1,10.0,2021-05-09,128825.07,1540000.0,FinPredictor Suite,140000,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",2021,5,9,6,129,2,18,1,0,0,0,0,484,63,94684800.0,1502933.3333333333,913350.3189692826,100800.0,4032000.0,667.0,10.587301587301587,5.58983790126483,1.0,21.0,16,299,1738,22.841269841269842,57,317,450828000.0,1422170.3470031547,707621.7496023721,3182.0,10.037854889589905,5.1187004325430925,87,9.0,5.448607768992781,154000.0,11174.929999999993,7.9820928571428515,2658.192026951151,1.0246628814762244,0.9445277361319341,1.082851996770387,1.0862068965517242,3,4.761904761904762,0,0,0
5212,46,14,19.0,2023-11-17,118417.87,2318400.0,InsightMax Insights Platform,128800,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines",2023,11,17,4,321,4,46,0,0,0,0,0,1406,66,99416800.0,1506315.1515151516,876543.871953485,268800.0,3724000.0,689.0,10.43939393939394,5.770292054677162,1.0,21.0,17,274,1750,22.363636363636363,45,297,403200000.0,1357575.7575757576,689145.5716100762,3152.0,10.612794612794612,5.225480509546138,89,14.0,5.104847026469577,122021.05263157895,10382.130000000005,8.060659937888202,1066.486445896223,1.5391201487072605,1.8200290275761974,1.70775,1.434782608695652,3,4.545454545454546,1,1,1
5213,34,5,16.0,2022-03-06,76479.76,1428000.0,SalesSync Optimizer,84000,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",2022,3,6,6,65,1,9,1,0,0,0,0,785,79,113422400.0,1435726.582278481,932814.5302652972,84000.0,4480000.0,855.0,10.822784810126583,5.273930791313171,1.0,21.0,18,305,1732,18.063291139240505,63,320,295344000.0,922950.0,497416.72228754556,3305.0,10.328125,5.525814845087949,90,7.0,5.500171880371261,89250.0,7520.240000000005,8.952666666666673,1970.1307950183252,0.9946183469931865,1.478362573099415,1.547212741751991,1.234375,6,7.59493670886076,0,1,0
5214,26,17,18.0,2022-09-21,182833.71,1344000.0,RealTime Revenue,168000,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines",2022,9,21,2,264,3,38,0,0,0,0,0,984,56,93055200.0,1661700.0,1177024.276879469,196000.0,4480000.0,578.0,10.321428571428571,5.77174037990163,1.0,21.0,17,0,1702,30.392857142857142,93,323,580272000.0,1796507.7399380805,907254.8943174066,3546.0,10.978328173374614,5.375019369375362,87,6.0,5.551735991749742,74666.66666666667,-14833.709999999992,0.0,2978.9103015557976,0.8088102545585846,1.7439446366782008,0.7481181239143022,0.5957446808510638,3,5.357142857142857,0,1,1
5215,22,17,14.0,2024-02-29,162462.64,2520000.0,RealTime Revenue,168000,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",2024,2,29,3,60,1,9,0,0,1,0,0,1510,63,79900800.0,1268266.6666666667,803128.4892983068,100800.0,3584000.0,639.0,10.142857142857142,5.696227225830702,1.0,21.0,18,430,1744,20.857142857142858,51,323,580272000.0,1796507.7399380805,907254.8943174066,3546.0,10.978328173374614,5.375019369375362,87,6.0,5.551735991749742,180000.0,5537.359999999986,3.296047619047611,1456.6350062895374,1.9869638351555927,1.3802816901408452,1.4027214823393166,1.2115384615384615,2,3.1746031746031744,1,0,0
5216,32,9,17.0,2021-11-27,119812.23,1904000.0,Product 9,112000,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",2021,11,27,5,331,4,47,1,0,0,0,0,686,65,95905600.0,1475470.7692307692,814594.9702388677,168000.0,3584000.0,696.0,10.707692307692307,4.9393922858835735,2.0,20.0,18,299,1709,21.692307692307693,86,334,409024000.0,1224622.754491018,575379.7087232117,3557.0,10.649700598802395,5.2619134013039845,86,4.0,5.740804400137504,112000.0,-7812.229999999996,0.0,2782.291847983754,1.2904355950017516,1.5876436781609196,1.554764512595838,0.7471264367816092,4,6.153846153846154,0,1,1
5217,51,7,16.0,2024-10-28,150013.0,2268000.0,DataBridge Integration Tool,151200,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",2024,10,28,0,302,4,44,0,0,0,0,0,1752,70,100553600.0,1436480.0,706002.9399290103,168000.0,2856000.0,750.0,10.714285714285714,5.437771434885236,1.0,20.0,18,352,1789,20.52857142857143,6,311,483991200.0,1556241.800643087,831648.5605004999,3256.0,10.469453376205788,5.367602879124025,86,11.0,5.34547954623582,141750.0,1187.0,0.7850529100529101,3279.313831001533,1.5788594341724216,1.4933333333333334,1.4573570759137768,10.0,4,5.714285714285714,1,1,1
5220,49,5,10.0,2024-02-18,89132.13,924000.0,SalesSync Optimizer,84000,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",2024,2,18,6,49,1,7,1,0,0,0,0,1499,87,128704800.0,1479365.5172413792,937188.8862788306,100800.0,3920000.0,920.0,10.574712643678161,5.290694296346787,1.0,21.0,18,371,1748,15.827586206896552,47,320,295344000.0,922950.0,497416.72228754556,3305.0,10.328125,5.525814845087949,90,7.0,5.500171880371261,92400.0,-5132.130000000005,0.0,1114.1632833262636,0.6245920898055084,0.9456521739130435,1.0011376564277588,1.8125,4,4.597701149425287,0,0,0
5221,54,1,6.0,2023-04-14,141198.0,700000.0,FinPredictor Suite,140000,Innovative Network 54,111271.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",2023,4,14,4,104,2,15,0,0,0,0,0,1189,49,68801600.0,1404114.2857142857,887794.135296391,123200.0,3192000.0,498.0,10.16326530612245,6.0702379785018525,1.0,21.0,15,292,1695,28.632653061224488,100,317,450828000.0,1422170.3470031547,707621.7496023721,3182.0,10.037854889589905,5.1187004325430925,87,9.0,5.448607768992781,116666.66666666667,-1198.0,0.0,618.3246308561979,0.4985349177926095,0.5903614457831325,0.49220545307744856,0.48514851485148514,5,10.204081632653061,0,0,0
5222,37,7,10.0,2023-08-18,162754.76,1512000.0,DataBridge Integration Tool,151200,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",2023,8,18,4,230,3,33,0,0,0,0,0,1315,59,92394400.0,1566006.779661017,858427.0635304549,168000.0,3404800.0,646.0,10.94915254237288,5.481705400422325,1.0,21.0,18,182,1765,26.83050847457627,30,311,483991200.0,1556241.800643087,831648.5605004999,3256.0,10.469453376205788,5.367602879124025,86,11.0,5.34547954623582,151200.0,-11554.76000000001,0.0,1489.127421590433,0.9655130613976605,0.9133126934984521,0.971571383942518,1.903225806451613,2,3.389830508474576,0,0,1
5226,100,19,4.0,2023-06-01,96403.74,1344000.0,EcoNomix Modeler,95200,Global Solutions 100,74653.0,"Ayala avenue, barangay 456, taguig, philippines",2023,6,1,3,152,2,22,0,1,0,0,0,1237,64,92332800.0,1442700.0,885489.7452194967,84000.0,4480000.0,708.0,11.0625,5.135852813991472,1.0,21.0,18,297,1740,22.546875,55,324,329789600.0,1017869.1358024691,537376.6164422691,3386.0,10.450617283950617,5.520075905988403,89,5.0,5.5689240288759025,336000.0,-1203.7400000000052,0.0,1236.8263834005331,0.9315866084425036,0.3615819209039548,1.3204054948973527,1.1428571428571428,5,7.8125,0,0,1
5227,92,10,12.0,2024-04-17,96366.44,985600.0,SegmentX Targeting,89600,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",2024,4,17,2,108,2,16,0,0,0,0,0,1558,71,98632800.0,1389194.366197183,785639.6134701463,168000.0,3920000.0,756.0,10.647887323943662,5.337464865188599,2.0,21.0,17,31,1716,23.732394366197184,79,323,315481600.0,976723.2198142415,496638.45109408145,3351.0,10.374613003095975,5.54979486684454,87,6.0,5.551735991749742,82133.33333333333,-6766.440000000002,0.0,1566.619546053781,0.7094759552603191,1.126984126984127,1.0090883271797784,0.8875,6,8.450704225352112,0,0,0
5229,98,11,15.0,2022-01-07,165864.87,2195200.0,OptiFlow Automation,156800,Pioneer Ventures 98,71095.0,"Roxas Blvd, Barangay 123, Taguig, Philippines",2022,1,7,4,7,1,1,0,0,0,0,0,727,68,95144000.0,1399176.4705882352,673796.1918078938,84000.0,3404800.0,724.0,10.647058823529411,5.3581147995767475,1.0,21.0,18,153,1733,23.235294117647058,62,345,588313600.0,1705256.8115942029,853435.341358289,3850.0,11.159420289855072,5.3619655054433,88,2.0,5.929872808525266,146346.66666666666,-9064.869999999995,0.0,1338.2657008228427,1.5689228958210713,1.408839779005525,1.287313432835821,1.0793650793650793,5,7.352941176470589,1,1,0
5230,10,20,2.0,2021-04-30,216169.13,672000.0,FinSphere Intelligence Suite,224000,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",2021,4,30,4,120,2,17,0,0,1,0,0,475,71,94270400.0,1327752.1126760563,809346.3701141195,134400.0,3808000.0,697.0,9.816901408450704,5.750303989864808,1.0,21.0,18,182,1728,21.774647887323944,67,335,794080000.0,2370388.0597014925,1284999.9761786608,3676.0,10.973134328358208,5.491626235410308,88,3.0,5.757992437263665,336000.0,7830.869999999995,3.495924107142855,1445.8650306748466,0.5061185695616015,0.20373027259684362,0.2834978843441467,1.0441176470588236,6,8.450704225352112,0,0,0
5232,55,2,16.0,2021-09-27,174657.04,2856000.0,MarketMinder Analytics,168000,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",2021,9,27,0,270,3,39,0,0,0,0,0,625,57,75712000.0,1328280.701754386,934405.3142122375,168000.0,4480000.0,562.0,9.859649122807017,5.485170255500697,1.0,21.0,17,328,1752,24.982456140350877,43,323,574560000.0,1778823.5294117648,904719.0857061215,3460.0,10.712074303405572,5.31148495168511,85,6.0,5.551735991749742,178500.0,-6657.040000000008,0.0,1540.1765734977014,2.1501479289940826,1.6227758007117439,1.6055555555555554,1.2954545454545454,4,7.017543859649122,1,1,1
5234,84,15,10.0,2022-05-11,130556.44,1108800.0,NexGen Segmentator,100800,Green  Solutions  84,74653.0,"SLEX, Barangay 456, Taguig, Philippines",2022,5,11,2,131,2,19,0,0,0,0,0,851,72,117303200.0,1629211.111111111,750276.574648545,123200.0,4480000.0,852.0,11.833333333333334,5.007037301160364,1.0,21.0,18,333,1791,20.25,4,320,339057600.0,1059555.0,552570.8682956679,3289.0,10.278125,5.154736348076572,87,7.0,5.500171880371261,110880.0,-29756.440000000002,0.0,1571.3126063252648,0.6805747839786127,0.8450704225352113,1.0464770587652363,14.4,5,6.944444444444445,0,0,0
5235,23,14,14.0,2022-05-15,124830.43,1674400.0,InsightMax Insights Platform,128800,Prime Corp 23,74653.0,"Slex, barangay 505, manila, philippines",2022,5,15,6,135,2,19,1,0,0,0,0,855,67,102172000.0,1524955.223880597,901711.3021972035,151200.0,3920000.0,725.0,10.82089552238806,5.396197800399857,2.0,21.0,18,363,1743,20.597014925373134,52,297,403200000.0,1357575.7575757576,689145.5716100762,3152.0,10.612794612794612,5.225480509546138,89,14.0,5.104847026469577,119600.0,3969.570000000007,3.081964285714291,1368.625507347327,1.0979994519046314,1.293793103448276,1.233375,1.2641509433962264,4,5.970149253731343,0,0,0
5239,78,12,17.0,2021-05-29,81791.05,1428000.0,BudgetMaster Pro,84000,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",2021,5,29,5,149,2,21,1,0,0,0,0,504,80,119828800.0,1497860.0,875885.3473319928,84000.0,4256000.0,854.0,10.675,5.376401789536533,1.0,21.0,18,305,1715,17.625,80,309,287700000.0,931067.9611650485,469496.5097197331,3270.0,10.58252427184466,5.387318451778213,85,12.0,5.3111034719834995,84000.0,2208.949999999997,2.629702380952377,1682.2327044025158,0.9533601271146837,1.5925058548009368,1.5337226277372262,0.9876543209876543,4,5.0,0,1,0
