Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost,Product_TargetEncoded
5328,83,20,8.0,2023-08-04,130556.44,1568000.0,2343629.50363938
5332,30,20,13.0,2024-06-03,211589.7,2912000.0,2343629.50363938
5335,75,3,6.0,2022-08-11,98829.44,604800.0,1091288.8917313549
5336,60,9,10.0,2023-09-18,122174.14,1008000.0,1231093.5428941457
5337,100,3,4.0,2021-05-27,108208.12,302400.0,1091288.8917313549
5338,47,5,14.0,2021-01-23,130556.44,1092000.0,938836.9053199579
5339,89,20,6.0,2022-10-10,214036.58,1344000.0,2343629.50363938
5340,86,14,8.0,2023-04-30,120331.53,1030400.0,1360495.6962722675
5341,17,7,7.0,2023-06-29,144022.76,907200.0,1552845.4166840687
5343,98,15,14.0,2021-04-01,96069.05,1411200.0,1071302.3598654123
5349,75,14,3.0,2023-07-31,130556.44,386400.0,1360495.6962722675
5352,32,13,15.0,2021-05-04,209328.81,2744000.0,2013179.87463704
5355,22,6,9.0,2022-07-28,162945.04,1433600.0,1856597.2982952015
5356,35,7,9.0,2023-02-11,130556.44,1360800.0,1552845.4166840687
5357,11,11,11.0,2024-09-05,149665.57,1724800.0,1697988.1091706653
5360,73,14,14.0,2020-10-30,117394.55,1803200.0,1360495.6962722675
5361,63,5,13.0,2023-09-13,78516.32,1176000.0,938836.9053199579
5362,81,18,14.0,2022-11-22,130556.44,1881600.0,1476186.311936799
5363,19,10,3.0,2021-03-06,81807.42,179200.0,990852.1884552134
5364,90,6,6.0,2023-07-30,130556.44,1075200.0,1856597.2982952015
5365,55,14,5.0,2023-01-14,120334.45,1344000.0,1360495.6962722675
5366,34,2,13.0,2022-06-10,158362.56,2184000.0,1768865.4016684268
5367,37,20,11.0,2023-06-16,217593.37,2464000.0,2343629.50363938
5371,78,19,8.0,2023-12-24,104185.89,1344000.0,1030723.8884897787
5377,12,3,7.0,2023-02-09,107153.22,604800.0,1091288.8917313549
5380,85,1,4.0,2022-07-11,147845.22,420000.0,1422936.3264696824
5381,15,6,19.0,2022-11-17,161367.53,3225600.0,1856597.2982952015
5383,53,17,10.0,2024-04-15,174099.02,3360000.0,1786018.55482158
5386,60,5,8.0,2021-01-28,76905.39,672000.0,938836.9053199579
5387,65,1,15.0,2022-08-30,143813.84,1960000.0,1422936.3264696824
5389,98,13,16.0,2021-08-14,207421.3,1344000.0,2013179.87463704
5390,79,20,3.0,2021-09-08,218062.9,448000.0,2343629.50363938
5393,29,20,6.0,2021-07-01,218670.96,1568000.0,2343629.50363938
5396,81,2,5.0,2022-08-25,167723.78,840000.0,1768865.4016684268
5398,16,20,3.0,2021-05-09,239206.74,896000.0,2343629.50363938
5399,61,15,8.0,2022-02-22,94270.21,907200.0,1071302.3598654123
5400,27,4,1.0,2024-07-17,122882.58,246400.0,1355563.5104012336
5402,65,3,12.0,2021-08-03,90823.82,1108800.0,1091288.8917313549
5405,21,19,18.0,2022-05-11,87451.92,1713600.0,1030723.8884897787
5407,72,11,20.0,2023-12-03,142052.73,3136000.0,1697988.1091706653
5409,60,1,11.0,2021-08-27,141140.72,1540000.0,1422936.3264696824
5410,88,10,15.0,2023-07-17,90489.92,1433600.0,990852.1884552134
5411,96,3,20.0,2023-11-09,106126.23,1915200.0,1091288.8917313549
5412,46,12,16.0,2021-12-17,83360.71,1428000.0,947248.2092651601
5414,78,4,20.0,2022-10-22,122018.84,2464000.0,1355563.5104012336
5415,45,18,9.0,2022-11-25,138992.6,1209600.0,1476186.311936799
5417,96,17,10.0,2023-05-02,154423.53,1512000.0,1786018.55482158
5420,84,9,5.0,2024-01-16,113264.97,1344000.0,1231093.5428941457
5421,21,2,21.0,2022-07-15,161092.46,3360000.0,1768865.4016684268
5423,43,9,16.0,2021-11-30,122229.24,1792000.0,1231093.5428941457
5425,62,5,13.0,2022-12-31,79208.44,1092000.0,938836.9053199579
5427,20,5,7.0,2024-10-23,85474.92,504000.0,938836.9053199579
5430,20,2,19.0,2024-04-30,173064.83,1344000.0,1768865.4016684268
5431,73,6,4.0,2022-10-25,176833.89,537600.0,1856597.2982952015
5434,68,19,2.0,2021-05-29,99318.05,285600.0,1030723.8884897787
5436,31,2,1.0,2022-09-29,159728.34,336000.0,1768865.4016684268
5437,62,6,10.0,2023-04-09,179267.88,1792000.0,1856597.2982952015
5440,82,5,18.0,2023-10-09,84244.28,1428000.0,938836.9053199579
5441,7,18,8.0,2024-06-26,122927.38,1344000.0,1476186.311936799
5442,4,14,11.0,2024-07-26,134578.69,1288000.0,1360495.6962722675
5445,15,14,6.0,2021-01-14,130587.23,901600.0,1360495.6962722675
5447,90,9,11.0,2021-04-30,106434.85,1232000.0,1231093.5428941457
5448,93,20,19.0,2023-07-31,130556.44,4480000.0,2343629.50363938
5451,32,3,15.0,2023-07-26,100261.13,1612800.0,1091288.8917313549
5452,32,14,16.0,2024-04-23,129737.19,1932000.0,1360495.6962722675
5456,72,11,17.0,2021-05-05,145513.55,1344000.0,1697988.1091706653
5458,13,17,10.0,2021-07-11,177172.68,1848000.0,1786018.55482158
5461,30,3,7.0,2023-05-07,100229.77,604800.0,1091288.8917313549
5466,69,5,1.0,2022-12-06,78909.53,168000.0,938836.9053199579
5467,31,18,11.0,2023-10-28,143094.66,1612800.0,1476186.311936799
5468,87,15,4.0,2023-04-03,102119.12,504000.0,1071302.3598654123
5469,42,20,19.0,2022-07-19,212344.29,4480000.0,2343629.50363938
5471,44,18,10.0,2021-03-23,146611.1,940800.0,1476186.311936799
5473,68,1,8.0,2021-03-09,131466.21,980000.0,1422936.3264696824
5474,63,15,15.0,2023-11-19,130556.44,1411200.0,1071302.3598654123
5475,13,1,6.0,2023-03-19,139642.12,840000.0,1422936.3264696824
5480,17,3,20.0,2022-06-05,97170.06,1915200.0,1091288.8917313549
5481,77,3,10.0,2024-05-04,91515.61,907200.0,1091288.8917313549
5483,50,10,16.0,2023-04-01,84365.0,1523200.0,990852.1884552134
5484,82,4,17.0,2021-05-04,132606.6,2094400.0,1355563.5104012336
5485,67,7,18.0,2021-03-24,151629.35,2570400.0,1552845.4166840687
5488,83,17,16.0,2023-02-06,167555.0,2688000.0,1786018.55482158
5489,43,19,8.0,2020-12-15,89554.87,761600.0,1030723.8884897787
5490,83,4,14.0,2021-03-17,116237.74,1601600.0,1355563.5104012336
5491,55,15,5.0,2024-03-04,96386.68,504000.0,1071302.3598654123
5494,23,12,4.0,2021-10-19,82376.8,420000.0,947248.2092651601
5495,80,19,10.0,2023-10-22,98170.66,1047200.0,1030723.8884897787
5496,90,10,10.0,2023-04-28,89913.59,1344000.0,990852.1884552134
5498,75,14,17.0,2022-06-25,128952.05,1344000.0,1360495.6962722675
5499,98,3,3.0,2021-10-15,99448.43,403200.0,1091288.8917313549
5501,39,11,10.0,2023-08-16,164787.96,1724800.0,1697988.1091706653
5502,44,12,13.0,2022-02-26,89823.68,1344000.0,947248.2092651601
5503,55,14,11.0,2021-07-27,132115.03,1344000.0,1360495.6962722675
5504,20,4,15.0,2023-11-06,110894.85,1724800.0,1355563.5104012336
5506,21,18,20.0,2023-07-09,143284.2,2553600.0,1476186.311936799
5508,67,9,11.0,2024-07-25,102499.23,1120000.0,1231093.5428941457
5509,22,4,16.0,2023-11-09,115299.35,1344000.0,1355563.5104012336
5510,43,10,12.0,2021-04-12,130556.44,1164800.0,990852.1884552134
5513,91,14,10.0,2023-07-02,128353.93,1159200.0,1360495.6962722675
5515,7,20,17.0,2021-11-30,242680.17,3808000.0,2343629.50363938
5516,58,2,6.0,2021-03-03,130556.44,1008000.0,1768865.4016684268
5522,42,19,2.0,2024-10-06,95319.56,190400.0,1030723.8884897787
5523,71,6,4.0,2024-10-25,162411.78,537600.0,1856597.2982952015
5525,84,12,12.0,2024-04-01,75783.38,1344000.0,947248.2092651601
5526,60,13,8.0,2022-01-20,212534.38,1372000.0,2013179.87463704
5528,94,5,19.0,2022-12-02,130556.44,1596000.0,938836.9053199579
5529,33,20,15.0,2023-12-23,215655.6,1344000.0,2343629.50363938
5530,67,3,9.0,2022-05-01,96475.77,1344000.0,1091288.8917313549
5531,66,9,9.0,2024-05-09,102825.68,896000.0,1231093.5428941457
5532,35,13,20.0,2022-06-01,201608.56,3724000.0,2013179.87463704
5533,11,5,18.0,2023-08-13,130556.44,1596000.0,938836.9053199579
5534,44,7,21.0,2022-04-16,161656.51,3024000.0,1552845.4166840687
5535,92,2,5.0,2022-08-06,153298.24,1344000.0,1768865.4016684268
5536,21,2,1.0,2024-05-18,170533.54,1344000.0,1768865.4016684268
5538,4,9,4.0,2022-03-03,112125.47,560000.0,1231093.5428941457
5544,64,13,13.0,2023-11-12,189538.47,2744000.0,2013179.87463704
5545,92,13,19.0,2024-04-10,198805.07,3920000.0,2013179.87463704
5546,15,13,19.0,2024-01-27,179857.8,3528000.0,2013179.87463704
5547,51,3,2.0,2023-02-04,104894.04,1344000.0,1091288.8917313549
5551,87,5,10.0,2023-09-05,90001.33,1344000.0,938836.9053199579
5554,44,12,14.0,2024-09-04,80440.14,1344000.0,947248.2092651601
5559,68,19,6.0,2022-01-19,87772.69,476000.0,1030723.8884897787
5560,17,12,7.0,2021-08-18,130556.44,588000.0,947248.2092651601
5561,12,15,10.0,2024-01-29,109029.93,1008000.0,1071302.3598654123
5562,70,11,5.0,2021-12-18,144360.85,627200.0,1697988.1091706653
5564,17,3,18.0,2023-05-24,93785.93,1814400.0,1091288.8917313549
5567,35,18,10.0,2024-09-04,124848.09,1209600.0,1476186.311936799
5568,84,2,20.0,2023-12-12,182603.75,3360000.0,1768865.4016684268
5571,83,9,1.0,2022-11-25,109056.22,112000.0,1231093.5428941457
5573,93,18,17.0,2022-07-23,147183.94,2150400.0,1476186.311936799
5575,26,11,2.0,2022-08-20,153016.14,313600.0,1697988.1091706653
5576,81,12,6.0,2022-02-19,79796.51,504000.0,947248.2092651601
5577,5,12,12.0,2021-08-01,130556.44,1092000.0,947248.2092651601
5579,70,7,15.0,2021-10-25,160522.93,1344000.0,1552845.4166840687
5580,77,11,15.0,2020-10-30,164572.23,2508800.0,1697988.1091706653
5583,100,14,15.0,2023-11-16,135964.36,1932000.0,1360495.6962722675
5584,9,7,19.0,2023-11-27,139408.93,2721600.0,1552845.4166840687
5585,77,1,10.0,2024-03-28,137802.97,1680000.0,1422936.3264696824
5587,37,10,3.0,2023-01-21,91281.37,179200.0,990852.1884552134
5590,32,11,6.0,2022-05-31,144464.27,784000.0,1697988.1091706653
5594,64,17,9.0,2023-07-22,155603.74,1344000.0,1786018.55482158
5596,59,13,18.0,2022-09-06,213249.16,3332000.0,2013179.87463704
5597,71,11,4.0,2022-04-03,141454.14,784000.0,1697988.1091706653
5598,69,5,5.0,2024-11-01,87545.41,420000.0,938836.9053199579
5599,17,3,7.0,2021-01-09,98675.46,705600.0,1091288.8917313549
5600,78,3,14.0,2024-06-06,92222.23,1512000.0,1091288.8917313549
5601,42,12,11.0,2024-07-15,77939.83,1008000.0,947248.2092651601
5603,88,13,19.0,2024-08-15,203296.73,3724000.0,2013179.87463704
5604,7,15,16.0,2024-06-07,130556.44,1713600.0,1071302.3598654123
5605,16,3,7.0,2021-12-18,96487.32,705600.0,1091288.8917313549
5607,43,18,13.0,2022-05-23,142556.86,1612800.0,1476186.311936799
5608,34,2,4.0,2022-09-04,167772.61,672000.0,1768865.4016684268
5609,94,5,12.0,2023-12-21,130556.44,924000.0,938836.9053199579
5610,58,1,9.0,2024-05-07,137094.36,1400000.0,1422936.3264696824
5611,37,17,15.0,2021-11-16,180466.38,2352000.0,1786018.55482158
5612,83,5,10.0,2023-05-07,80685.37,1344000.0,938836.9053199579
5614,15,17,20.0,2021-07-14,178344.46,3360000.0,1786018.55482158
5616,87,18,8.0,2021-03-12,134696.45,1075200.0,1476186.311936799
5619,92,17,3.0,2021-04-07,160905.89,336000.0,1786018.55482158
5622,11,13,15.0,2022-02-04,189385.35,2744000.0,2013179.87463704
5623,69,19,18.0,2023-05-17,130556.44,1808800.0,1030723.8884897787
5624,63,6,10.0,2024-01-16,161332.51,1612800.0,1856597.2982952015
5626,1,6,10.0,2021-09-15,172941.97,1792000.0,1856597.2982952015
5627,38,12,1.0,2021-02-18,130556.44,84000.0,947248.2092651601
5628,53,5,1.0,2023-10-30,83673.46,84000.0,938836.9053199579
5629,16,12,16.0,2021-10-18,84253.14,1344000.0,947248.2092651601
5630,27,9,16.0,2023-10-30,108651.58,1792000.0,1231093.5428941457
5633,92,7,10.0,2021-10-28,137793.5,1360800.0,1552845.4166840687
5635,78,7,11.0,2021-01-03,149911.98,1814400.0,1552845.4166840687
5636,2,20,17.0,2022-01-21,226242.7,4032000.0,2343629.50363938
5637,17,14,18.0,2021-11-14,128456.73,2447200.0,1360495.6962722675
5638,16,11,10.0,2022-03-13,150288.99,156800.0,1697988.1091706653
5639,54,4,2.0,2021-05-09,125755.31,123200.0,1355563.5104012336
5640,83,2,19.0,2022-08-01,154931.27,3024000.0,1768865.4016684268
5643,33,12,14.0,2024-08-19,82319.99,1176000.0,947248.2092651601
5645,63,10,15.0,2023-10-20,92136.43,1344000.0,990852.1884552134
5646,20,2,14.0,2022-08-21,166747.25,2352000.0,1768865.4016684268
5648,81,12,3.0,2021-06-29,87374.05,252000.0,947248.2092651601
5650,71,9,10.0,2024-08-17,106319.02,1344000.0,1231093.5428941457
5653,19,20,8.0,2022-07-11,204571.94,1568000.0,2343629.50363938
5654,79,15,18.0,2023-05-06,100292.75,1915200.0,1071302.3598654123
5655,81,18,15.0,2023-12-14,131668.71,1881600.0,1476186.311936799
5656,29,4,16.0,2023-05-03,131301.36,1971200.0,1355563.5104012336
5657,73,13,13.0,2021-02-25,206605.65,2548000.0,2013179.87463704
5658,84,7,13.0,2021-02-28,150683.03,2116800.0,1552845.4166840687
5659,25,10,15.0,2023-01-17,82249.77,1254400.0,990852.1884552134
5660,55,13,13.0,2022-08-05,201769.76,2548000.0,2013179.87463704
5661,35,7,17.0,2023-12-07,161294.92,2570400.0,1552845.4166840687
5663,95,4,7.0,2022-11-25,131117.07,862400.0,1355563.5104012336
5665,81,3,9.0,2021-11-20,100120.36,907200.0,1091288.8917313549
5666,25,10,7.0,2023-07-27,86106.29,627200.0,990852.1884552134
5667,60,7,13.0,2024-01-16,153110.88,1965600.0,1552845.4166840687
5668,93,19,15.0,2024-09-05,99740.82,1428000.0,1030723.8884897787
5669,41,18,9.0,2024-10-05,142565.41,1344000.0,1476186.311936799
5670,60,2,2.0,2021-01-30,179437.58,504000.0,1768865.4016684268
5671,31,6,10.0,2021-12-06,130556.44,537600.0,1856597.2982952015
5673,38,7,12.0,2023-12-23,139674.23,1663200.0,1552845.4166840687
5676,22,19,17.0,2023-06-20,104289.43,1344000.0,1030723.8884897787
5678,75,19,10.0,2021-11-30,104457.05,1344000.0,1030723.8884897787
5679,46,20,11.0,2022-04-05,240767.5,2240000.0,2343629.50363938
5681,57,10,3.0,2024-08-12,130556.44,179200.0,990852.1884552134
5682,34,10,15.0,2021-02-19,84566.96,1344000.0,990852.1884552134
5685,90,10,7.0,2024-04-09,87070.02,716800.0,990852.1884552134
5688,69,6,9.0,2022-09-25,182466.88,1792000.0,1856597.2982952015
5690,9,3,19.0,2021-08-20,102937.19,2016000.0,1091288.8917313549
5691,98,12,17.0,2022-04-06,81473.51,1344000.0,947248.2092651601
5695,72,13,9.0,2021-05-21,206967.13,1344000.0,2013179.87463704
5696,88,17,2.0,2022-06-30,183409.11,336000.0,1786018.55482158
5699,38,11,9.0,2023-11-28,153337.54,1411200.0,1697988.1091706653
5700,62,14,9.0,2023-06-20,130556.44,1288000.0,1360495.6962722675
5704,16,5,8.0,2024-09-26,82078.24,588000.0,938836.9053199579
5705,85,15,10.0,2023-04-02,103839.26,504000.0,1071302.3598654123
5707,79,13,10.0,2022-08-04,188310.12,1344000.0,2013179.87463704
5708,51,14,18.0,2022-10-02,130556.44,2189600.0,1360495.6962722675
5712,32,14,10.0,2021-12-07,119771.05,2576000.0,1360495.6962722675
5714,68,3,7.0,2023-09-29,102934.96,1344000.0,1091288.8917313549
5715,29,7,15.0,2021-06-10,130556.44,2116800.0,1552845.4166840687
5716,42,10,12.0,2023-07-18,86983.91,1075200.0,990852.1884552134
5718,39,7,19.0,2021-08-31,150165.23,2872800.0,1552845.4166840687
5719,92,20,5.0,2024-05-06,238029.1,1120000.0,2343629.50363938
5720,3,15,10.0,2021-07-24,108615.42,1108800.0,1071302.3598654123
5721,84,2,13.0,2022-09-22,182586.54,2016000.0,1768865.4016684268
5722,81,19,19.0,2024-05-30,102351.3,1808800.0,1030723.8884897787
5724,90,3,5.0,2020-11-12,100022.9,403200.0,1091288.8917313549
5725,26,14,13.0,2023-12-20,140505.81,1545600.0,1360495.6962722675
5727,26,20,19.0,2023-12-19,202577.73,4480000.0,2343629.50363938
5728,82,13,8.0,2022-04-16,190167.46,1568000.0,2013179.87463704
5730,24,11,10.0,2023-01-21,153416.48,1411200.0,1697988.1091706653
5731,57,3,1.0,2021-09-12,99668.2,201600.0,1091288.8917313549
5732,71,19,12.0,2024-07-21,86676.7,1344000.0,1030723.8884897787
5733,67,13,16.0,2021-01-13,207341.45,2940000.0,2013179.87463704
5734,23,2,10.0,2021-11-21,130556.44,1848000.0,1768865.4016684268
5735,67,10,2.0,2021-02-21,96637.51,179200.0,990852.1884552134
5737,41,6,17.0,2022-11-05,130556.44,3225600.0,1856597.2982952015
5738,80,14,9.0,2022-01-25,130556.44,1030400.0,1360495.6962722675
5739,12,10,16.0,2022-01-13,97627.38,1523200.0,990852.1884552134
5740,86,4,16.0,2021-12-15,114381.59,1848000.0,1355563.5104012336
5742,48,19,5.0,2024-10-04,94613.89,571200.0,1030723.8884897787
5744,12,18,10.0,2020-12-24,132124.54,1209600.0,1476186.311936799
5748,26,6,7.0,2022-10-11,192089.13,1254400.0,1856597.2982952015
5750,34,2,12.0,2023-04-03,156988.1,2184000.0,1768865.4016684268
5751,31,19,19.0,2024-05-27,89893.25,1713600.0,1030723.8884897787
5753,58,18,7.0,2020-11-05,133975.45,940800.0,1476186.311936799
5754,48,7,8.0,2024-05-22,146090.79,1209600.0,1552845.4166840687
5755,60,15,11.0,2022-12-28,92306.07,1008000.0,1071302.3598654123
5756,38,2,3.0,2022-11-16,158877.88,672000.0,1768865.4016684268
5758,84,2,16.0,2024-08-15,174845.24,2520000.0,1768865.4016684268
5759,51,18,7.0,2022-05-09,147153.59,1344000.0,1476186.311936799
5760,2,13,1.0,2021-04-20,130556.44,392000.0,2013179.87463704
5762,66,6,1.0,2023-11-06,173378.6,358400.0,1856597.2982952015
5764,20,9,20.0,2023-03-22,118626.91,2128000.0,1231093.5428941457
5765,90,4,11.0,2024-11-05,122100.89,1478400.0,1355563.5104012336
5766,4,9,19.0,2022-03-20,130556.44,2240000.0,1231093.5428941457
5767,89,14,10.0,2023-07-02,128354.65,1344000.0,1360495.6962722675
5768,13,1,9.0,2021-03-08,130556.44,1344000.0,1422936.3264696824
5770,11,18,18.0,2021-12-05,137155.64,2284800.0,1476186.311936799
5773,66,18,18.0,2021-01-13,130556.44,2284800.0,1476186.311936799
5775,44,19,13.0,2023-01-03,97687.71,1142400.0,1030723.8884897787
5778,87,11,17.0,2022-07-27,172338.83,2665600.0,1697988.1091706653
5779,68,10,11.0,2024-04-22,92577.02,1075200.0,990852.1884552134
5780,90,4,12.0,2022-03-18,122793.38,1355200.0,1355563.5104012336
5781,47,14,12.0,2024-01-04,116411.76,1674400.0,1360495.6962722675
5782,46,11,10.0,2021-01-21,152114.31,1881600.0,1697988.1091706653
5783,16,19,15.0,2022-03-29,90505.48,1523200.0,1030723.8884897787
5785,45,15,7.0,2022-07-10,94535.0,806400.0,1071302.3598654123
5786,79,20,12.0,2024-08-03,202096.66,2912000.0,2343629.50363938
5787,98,7,10.0,2023-05-09,156506.98,1814400.0,1552845.4166840687
5788,87,1,17.0,2024-05-10,130333.62,2240000.0,1422936.3264696824
5789,89,2,14.0,2022-07-21,168957.22,2520000.0,1768865.4016684268
5790,34,20,19.0,2021-02-14,218420.9,4480000.0,2343629.50363938
5792,24,13,13.0,2021-07-22,195434.23,2352000.0,2013179.87463704
5793,88,2,9.0,2024-07-03,168123.44,1344000.0,1768865.4016684268
5794,20,20,7.0,2023-08-05,239532.22,1344000.0,2343629.50363938
5796,46,18,15.0,2024-10-26,132292.06,1881600.0,1476186.311936799
5797,31,7,4.0,2023-10-26,137808.11,604800.0,1552845.4166840687
5798,95,3,3.0,2021-05-02,101217.71,1344000.0,1091288.8917313549
5799,77,14,7.0,2024-07-22,139449.98,772800.0,1360495.6962722675
5800,62,4,16.0,2024-10-18,121262.84,1344000.0,1355563.5104012336
5801,39,2,8.0,2021-06-09,172633.13,1344000.0,1768865.4016684268
5803,53,7,5.0,2021-12-22,152258.39,907200.0,1552845.4166840687
5804,84,17,12.0,2023-04-19,130556.44,2184000.0,1786018.55482158
5805,31,4,11.0,2022-01-25,130083.12,1232000.0,1355563.5104012336
5807,75,19,15.0,2024-08-10,86137.6,1428000.0,1030723.8884897787
5808,78,17,2.0,2021-03-30,162647.92,1344000.0,1786018.55482158
5809,62,17,4.0,2023-10-25,174132.73,504000.0,1786018.55482158
5810,34,19,12.0,2024-03-23,96484.36,1047200.0,1030723.8884897787
5812,42,11,12.0,2021-08-30,130556.44,1881600.0,1697988.1091706653
5814,80,13,8.0,2021-06-15,204347.72,1568000.0,2013179.87463704
5815,37,12,18.0,2023-01-06,91532.65,1428000.0,947248.2092651601
5818,47,11,8.0,2024-05-22,153966.83,1344000.0,1697988.1091706653
5820,57,12,10.0,2022-07-11,77779.93,1344000.0,947248.2092651601
5821,26,11,19.0,2023-07-05,130556.44,2822400.0,1697988.1091706653
5825,51,3,14.0,2022-10-16,106887.14,1310400.0,1091288.8917313549
5826,61,13,7.0,2023-03-04,204873.65,1176000.0,2013179.87463704
5827,43,19,19.0,2024-10-12,102225.29,1808800.0,1030723.8884897787
5828,89,12,18.0,2023-11-27,82133.36,1512000.0,947248.2092651601
5829,7,12,14.0,2022-08-02,88210.5,1092000.0,947248.2092651601
5830,96,15,14.0,2023-04-10,97544.34,1411200.0,1071302.3598654123
5833,12,6,7.0,2021-05-29,130556.44,1433600.0,1856597.2982952015
5835,81,1,17.0,2024-06-09,136062.44,2240000.0,1422936.3264696824
5836,86,11,8.0,2021-07-20,151468.13,1254400.0,1697988.1091706653
5837,48,7,14.0,2021-11-11,163530.47,2268000.0,1552845.4166840687
5838,84,12,17.0,2023-06-06,78776.76,1344000.0,947248.2092651601
5841,77,7,12.0,2021-05-25,144919.23,1663200.0,1552845.4166840687
5842,79,13,7.0,2022-04-15,203700.91,1344000.0,2013179.87463704
5843,71,20,8.0,2022-08-24,240381.82,2016000.0,2343629.50363938
5844,32,6,10.0,2021-11-29,162218.57,1344000.0,1856597.2982952015
5845,51,4,10.0,2024-01-26,123244.07,1108800.0,1355563.5104012336
5847,34,13,5.0,2022-08-26,130556.44,1176000.0,2013179.87463704
5848,42,9,18.0,2022-02-01,110303.55,2128000.0,1231093.5428941457
5850,53,7,15.0,2023-02-19,150977.66,2419200.0,1552845.4166840687
5852,80,18,17.0,2021-11-10,128449.15,2150400.0,1476186.311936799
5853,60,14,10.0,2023-06-19,135500.54,257600.0,1360495.6962722675
5856,98,18,17.0,2022-02-01,141316.34,2284800.0,1476186.311936799
5857,90,13,18.0,2023-05-17,130556.44,3332000.0,2013179.87463704
5858,38,6,7.0,2021-12-30,161312.55,1075200.0,1856597.2982952015
5861,76,5,4.0,2021-10-19,91013.83,252000.0,938836.9053199579
5862,11,12,3.0,2024-06-16,76277.91,168000.0,947248.2092651601
5863,59,15,3.0,2024-02-27,94626.9,302400.0,1071302.3598654123
5866,87,2,17.0,2021-05-04,182066.11,2688000.0,1768865.4016684268
5867,86,2,19.0,2023-11-06,169958.04,3360000.0,1768865.4016684268
5868,75,6,10.0,2022-08-21,176469.36,1612800.0,1856597.2982952015
5869,73,1,8.0,2023-01-24,149019.4,1260000.0,1422936.3264696824
5870,84,12,15.0,2023-01-23,91175.05,1260000.0,947248.2092651601
5871,5,14,19.0,2021-08-12,128672.78,2318400.0,1360495.6962722675
5872,33,12,10.0,2024-05-02,78933.93,1344000.0,947248.2092651601
5877,53,18,16.0,2024-01-12,124296.89,2016000.0,1476186.311936799
5878,79,10,1.0,2023-09-08,98086.21,1344000.0,990852.1884552134
5883,87,4,14.0,2021-08-12,133343.79,1724800.0,1355563.5104012336
5884,72,9,10.0,2021-03-17,112826.78,1904000.0,1231093.5428941457
5885,56,15,5.0,2023-12-26,100908.65,504000.0,1071302.3598654123
5886,24,4,11.0,2023-06-28,123491.94,1232000.0,1355563.5104012336
5887,76,17,19.0,2022-05-26,182944.09,3360000.0,1786018.55482158
5888,82,9,8.0,2022-03-05,112567.44,896000.0,1231093.5428941457
5891,54,13,18.0,2022-07-25,198715.16,1344000.0,2013179.87463704
5892,87,19,5.0,2021-05-17,97919.35,380800.0,1030723.8884897787
5895,96,2,10.0,2024-08-11,165077.51,2856000.0,1768865.4016684268
5897,66,17,13.0,2024-01-30,173309.48,1344000.0,1786018.55482158
5898,78,20,12.0,2021-04-23,210213.62,2912000.0,2343629.50363938
5899,63,15,3.0,2021-05-07,130556.44,302400.0,1071302.3598654123
5901,29,12,18.0,2024-06-16,80498.26,1428000.0,947248.2092651601
5902,67,6,3.0,2020-10-31,163016.3,537600.0,1856597.2982952015
5903,3,10,8.0,2022-12-25,83019.59,716800.0,990852.1884552134
5906,16,4,17.0,2024-03-08,130556.44,2217600.0,1355563.5104012336
5907,46,17,10.0,2021-11-29,181839.11,1176000.0,1786018.55482158
5909,9,18,10.0,2022-12-26,129241.39,1478400.0,1476186.311936799
5911,64,1,3.0,2024-05-10,137192.11,420000.0,1422936.3264696824
5916,92,9,17.0,2023-02-17,119935.01,2016000.0,1231093.5428941457
5917,19,4,9.0,2022-12-14,124422.29,1108800.0,1355563.5104012336
5918,21,13,12.0,2023-07-30,187580.7,2156000.0,2013179.87463704
5920,32,1,5.0,2021-10-27,144352.58,1344000.0,1422936.3264696824
5922,83,18,7.0,2021-07-22,130556.44,1075200.0,1476186.311936799
5923,26,13,10.0,2020-01-11,193880.57,2156000.0,2013179.87463704
5924,90,20,4.0,2024-03-17,202864.8,672000.0,2343629.50363938
5925,13,12,5.0,2023-03-26,84276.99,504000.0,947248.2092651601
5926,22,3,16.0,2023-04-27,108099.94,1512000.0,1091288.8917313549
5929,39,7,1.0,2022-11-22,142182.73,302400.0,1552845.4166840687
5931,94,1,7.0,2023-11-01,151126.72,1120000.0,1422936.3264696824
5932,82,2,10.0,2023-07-06,180864.53,1848000.0,1768865.4016684268
5933,50,3,9.0,2024-08-17,100997.33,1008000.0,1091288.8917313549
5936,20,17,8.0,2021-12-24,166638.8,1512000.0,1786018.55482158
5939,35,2,15.0,2023-10-15,162659.13,2520000.0,1768865.4016684268
5940,76,17,16.0,2024-03-05,184792.91,2520000.0,1786018.55482158
5943,3,18,15.0,2023-08-11,126213.94,2150400.0,1476186.311936799
5944,68,5,8.0,2024-03-11,80785.44,672000.0,938836.9053199579
5945,30,12,17.0,2021-11-20,84152.18,1428000.0,947248.2092651601
5946,20,2,7.0,2023-10-26,162367.95,1344000.0,1768865.4016684268
5947,44,19,15.0,2021-06-07,85874.09,1332800.0,1030723.8884897787
5948,5,7,10.0,2021-05-30,130556.44,3024000.0,1552845.4166840687
5949,91,18,10.0,2023-08-01,136228.61,2150400.0,1476186.311936799
5950,31,17,11.0,2023-08-23,163058.55,2016000.0,1786018.55482158
5951,86,4,3.0,2021-11-28,120741.96,492800.0,1355563.5104012336
5953,3,19,4.0,2023-03-20,102898.1,380800.0,1030723.8884897787
